date,heure,lieu,equipement,type_panne,gravite,priorite,mois,annee
2025-08-21,11H07min,GDR1513,Réseau Mécanique,Anomalie technique,Modérée,Moyenne,2025-08,2025
2025-08-21,,GDR1507,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2025-08,2025
2025-08-21,14H35min,GDR1515,Duplex GO,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-21,11H55min,GDR3523,MP 02,Blocage mécanique,Modérée,Moyenne,2025-08,2025
2025-08-21,18H26min,GDR3523,Duplex GPLc,Pistolet HS,Modérée,Urgente,2025-08,2025
2025-08-21,13H28min,GDR1516,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-21,11H54min,GDR1507,Stabilisateur,Problème électrique,Mineure,Moyenne,2025-08,2025
2025-08-21,13H32min,GDR1504,MP 02,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-21,6H00min,GDR1510,TGBT,Problème électrique,Mineure,Basse,2025-08,2025
2025-08-21,9H50min,GDR1518,Cuve GPLc,Anomalie technique,Modérée,Urgente,2025-08,2025
2025-08-21,11H38min,GDR1513,Pont Elévateur,Anomalie technique,Modérée,Moyenne,2025-08,2025
2025-08-21,14H28min,GDR1512,Bâtiments et Pistes,Anomalie technique,Modérée,Moyenne,2025-08,2025
2025-08-21,17H41min,GDR1506,Duplex GO,Fuite carburant,Modérée,Urgente,2025-08,2025
2025-08-21,7H25min,GDR3522,MP 02,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-22,6H25min,GL ABDENOURI,Trous d'homme,Eau dans cuve,Modérée,Moyenne,2025-08,2025
2025-08-22,10H22min,GDR1502,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2025-08,2025
2025-08-22,,GDR1501,Simplex GO,Eau dans cuve,Modérée,Urgente,2025-08,2025
2025-08-22,13H54min,PVA AGOUDJIL,MP 01,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-22,9H51min,GDR1510,ARMOIR ELECTRIQUE,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-22,15H59min,GDR1513,Simplex GO,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-22,8H09min,GDR3522,MP 02,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-22,16H40min,GDR1510,MP,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-22,14H09min,GDR1509,Cuve GPLc,Fuite carburant,Critique,Urgente,2025-08,2025
2025-08-22,11H48min,GDR1505,Réseau Mécanique,Fuite carburant,Modérée,Urgente,2025-08,2025
2025-08-22,15H08min,GDR3522,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-22,10H30min,GL HAMOUTENE,MP,Fuite carburant,Modérée,Moyenne,2025-08,2025
2025-08-22,16H31min,GDR3523,Simplex SP,Blocage mécanique,Modérée,Moyenne,2025-08,2025
2025-08-22,18H57min,GDR1507,MP,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-22,8H05min,GDR1507,Trous d'homme,Eau dans cuve,Modérée,Urgente,2025-08,2025
2025-08-22,13H45min,GDR1510,MP,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-23,8H27min,GDR1507,Simplex GO,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-23,18H41min,GDR1504,Duplex GO,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-23,,GDR1509,MP 01,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-23,19H33min,PVA ABDELLAOUI,MP 02,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-23,15H03min,GDR1510,MP,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-23,18H24min,GDR3522,Simplex GO,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-23,17H26min,GDR1512,MP,Fuite carburant,Modérée,Urgente,2025-08,2025
2025-08-23,11H24min,GDR3523,VC,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-23,10H18min,GDR1510,Bâtiments et Pistes,Lampe grillée,Modérée,Moyenne,2025-08,2025
2025-08-23,8H06min,GDR1516,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2025-08,2025
2025-08-23,12H19min,GDR1518,MP 01,Fuite carburant,Critique,Urgente,2025-08,2025
2025-08-23,19H48min,GDR1512,Duplex GPLc,Fuite carburant,Critique,Urgente,2025-08,2025
2025-08-23,13H55min,GDR3522,Simplex GPLc,Fuite carburant,Critique,Urgente,2025-08,2025
2025-08-23,17H56min,GDR1506,MP 02,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-23,11H28min,GL HAMOUTENE,Bloc de Gérance,Lampe grillée,Mineure,Moyenne,2025-08,2025
2025-08-23,16H21min,GDR1507,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2025-08,2025
2025-08-24,14H42min,GDR1512,Trous d'homme,Eau dans cuve,Modérée,Urgente,2025-08,2025
2025-08-24,16H12min,GDR3523,MP 02,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-24,18H51min,PVA AGOUDJIL,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2025-08,2025
2025-08-24,14H13min,GDR1505,Duplex GO,Tuyauterie défectueuse,Mineure,Moyenne,2025-08,2025
2025-08-24,7H57min,GL Dellys Marine,RIA,Anomalie technique,Modérée,Moyenne,2025-08,2025
2025-08-24,12H28min,PVA TIZI-VERT Illoula,RIA,Pompe HS,Modérée,Urgente,2025-08,2025
2025-08-24,7H05min,Centre 115C CARBURAT,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-24,20H42min,GDR1510,MP 02,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-24,17H41min,GDR3523,Groupe électrogène,Batterie HS,Modérée,Urgente,2025-08,2025
2025-08-24,13H01min,GDR1510,MP 01,Contrôle débit,Modérée,Urgente,2025-08,2025
2025-08-24,10H55min,GDR1505,Groupe électrogène,Eau dans cuve,Modérée,Urgente,2025-08,2025
2025-08-24,,GDR1518,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-24,14H07min,GDR1512,Duplex GPLc,Electrovanne HS,Critique,Urgente,2025-08,2025
2025-08-24,9H55min,GDR1518,Duplex GO,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-24,18H51min,GDR1505,MP,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-24,15H08min,GDR3522,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-24,7H30min,GDR1507,MP,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-24,16H38min,GDR1512,Bloc de Gérance,Lampe grillée,Mineure,Moyenne,2025-08,2025
2025-08-24,17H02min,GDR3522,MP 02,Pistolet HS,Modérée,Urgente,2025-08,2025
2025-08-24,7H31min,GDR1505,MP 01,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-24,16H09min,"PVA CHELOUL Achour "" Relais Vert""",MP,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-24,17H25min,GDR3522,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-24,15H34min,GDR1517,MP,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-24,18H18min,GDR3523,MP,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-24,13H36min,GDR1501,Duplex GO,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-24,10H43min,GDR1502,VVF P.Immergée,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-24,11H29min,GDR1503,VVF P.Immergée,Anomalie technique,Modérée,Urgente,2025-08,2025
2025-08-24,9H44min,GDR3522,Duplex GO,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-24,11H44min,CENTRE 215K CONVERTION GPLc,Duplex GPLc,Anomalie technique,Critique,Urgente,2025-08,2025
2025-08-24,10H39min,GDR1506,MP,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-24,13H46min,GDR1517,Duplex GO,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-25,10H40min,GDR1512,VVF P.Immergée,Pompe HS,Modérée,Moyenne,2025-08,2025
2025-08-25,8H29min,GDR1506,Groupe électrogène,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-25,11H31min,GDR1512,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-25,12H09min,GDR1507,MP,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-25,6H10min,GDR1507,Bâtiments et Pistes,Anomalie technique,Modérée,Moyenne,2025-08,2025
2025-08-25,14H33min,GDR1504,Duplex GPLc,Pompe HS,Critique,Urgente,2025-08,2025
2025-08-25,9H20min,GDR1513,Duplex GO,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-25,6H17min,GDR1512,MP,Contrôle débit,Mineure,Basse,2025-08,2025
2025-08-25,15H22min,GDR3523,MP,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-25,13H23min,GDR1515,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-25,17H03min,GDR1512,Cuve GPLc,Anomalie technique,Modérée,Urgente,2025-08,2025
2025-08-25,20H51min,GDR1504,Electricité,Compteur défectueux,Mineure,Moyenne,2025-08,2025
2025-08-25,9H40min,GDR3522,Trous d'homme,Eau dans cuve,Modérée,Moyenne,2025-08,2025
2025-08-25,,GDR1502,Réseau Mécanique,Fuite carburant,Modérée,Moyenne,2025-08,2025
2025-08-25,17H19min,GDR1505,MP 02,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-25,7H44min,GDR1507,Groupe électrogène,Eau dans cuve,Modérée,Moyenne,2025-08,2025
2025-08-25,16H15min,GDR3522,Simplex SO 01,Tuyauterie défectueuse,Mineure,Moyenne,2025-08,2025
2025-08-25,10H42min,GDR1504,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-25,15H55min,GDR23523,MP,Tuyauterie défectueuse,Mineure,Moyenne,2025-08,2025
2025-08-25,18H55min,GDR1510,Simplex SP,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-25,9H20min,GDR3523,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-25,,GDR1506,MP 02,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-25,16H56min,GDR1516,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2025-08,2025
2025-08-25,10H55min,GDR1504,Station Service,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-25,,GDR1510,Duplex GO,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-25,13H04min,GDR1507,Cuve GPLc,Pompe HS,Critique,Urgente,2025-08,2025
2025-08-25,17H16min,GDR3522,Duplex GPLc,Pistolet HS,Modérée,Urgente,2025-08,2025
2025-08-25,10H03min,GDR1504,VVF P.Immergée,Anomalie technique,Modérée,Moyenne,2025-08,2025
2025-08-25,16H55min,GDR1506,Duplex GO,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-25,13H15min,GDR1513,Duplex GPLc,Pompe HS,Critique,Urgente,2025-08,2025
2025-08-25,16H49min,GDR1502,Simplex GO,Pistolet HS,Modérée,Moyenne,2025-08,2025
2025-08-25,15H08min,GDR3523,Bâtiments et Pistes,Lampe grillée,Modérée,Moyenne,2025-08,2025
2025-08-26,,GDR1518,TGBT,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-26,9H22min,GDR1515,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2025-08,2025
2025-08-26,18H18min,GDR1515,MP,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-26,13H50min,GDR1510,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-26,10H27min,GDR3522,Simplex GO 02,Anomalie technique,Modérée,Moyenne,2025-08,2025
2025-08-26,16H48min,GDR1502,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-26,,GDR1513,Bâtiments et Pistes,Anomalie technique,Modérée,Moyenne,2025-08,2025
2025-08-26,15H21min,GDR1505,Stabilisateur,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-26,14H28min,GDR3523,Simplex,Fuite carburant,Modérée,Urgente,2025-08,2025
2025-08-26,11H02min,GDR1513,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-26,10H07min,GDR1506,MP,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-26,13H00min,GDR3522,HSE,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-26,7H50min,GDR1516,Bâtiments et Pistes,Eau dans cuve,Modérée,Moyenne,2025-08,2025
2025-08-26,10H31min,GL ABDENOURI,Electricité,Anomalie technique,Mineure,Basse,2025-08,2025
2025-08-26,15H08min,GDR1510,Bâtiments et Pistes,Lampe grillée,Modérée,Moyenne,2025-08,2025
2025-08-26,16H35min,GDR1506,Trous d'homme,Tuyauterie défectueuse,Mineure,Moyenne,2025-08,2025
2025-08-26,9H57min,GDP1501,"Totem Prix, LOGO et Panneaux lumineux",Eau dans cuve,Modérée,Moyenne,2025-08,2025
2025-08-26,10H50min,GDR3522,Groupe électrogène,Batterie HS,Modérée,Moyenne,2025-08,2025
2025-08-26,15H26min,GDR1505,VVF P.Immergée,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-26,12H41min,GDR1507,Groupe électrogène,Batterie HS,Modérée,Moyenne,2025-08,2025
2025-08-26,12H12min,GDR1512,MP,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-26,13H25min,GDR3522,Simplex SP,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-26,12H53min,GDR3523,MP,Tuyauterie défectueuse,Mineure,Moyenne,2025-08,2025
2025-08-26,10H16min,GDR1517,Duplex GO,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-26,15H57min,GDR3523,Trous d'homme,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-26,9H43min,GDR1513,Trous d'homme,Eau dans cuve,Modérée,Moyenne,2025-08,2025
2025-08-26,16H38min,GDR3523,MP 02,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-26,14H59min,GDR3522,MP 01,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-26,10H55min,GDR1512,Groupe électrogène,Batterie HS,Modérée,Moyenne,2025-08,2025
2025-08-26,20H28min,GDR1512,MP,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-26,17H09min,GL ABDENOURI,Réseau Mécanique,Tuyauterie défectueuse,Mineure,Moyenne,2025-08,2025
2025-08-26,17H46min,GDR1513,Groupe électrogène,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-26,10H47min,GDR1510,T.Gestion Onduleur,Compteur défectueux,Mineure,Moyenne,2025-08,2025
2025-08-27,6H17min,GDR3523,Electricité,Eau dans cuve,Modérée,Moyenne,2025-08,2025
2025-08-27,8H10min,Centre  LP 215G,MP 02,Eau dans cuve,Modérée,Moyenne,2025-08,2025
2025-08-27,,GDR1507,Cuve GPLc,Anomalie technique,Modérée,Urgente,2025-08,2025
2025-08-27,12H27min,GDR1507,Simplex GO,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-27,9H11min,GDR1513,Electricité,Anomalie technique,Modérée,Moyenne,2025-08,2025
2025-08-27,12H06min,GDR1507,Duplex GPLc,Fuite carburant,Critique,Urgente,2025-08,2025
2025-08-27,17H59min,GDR1502,MP,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-27,16H30min,GDR1507,MP,Pistolet HS,Modérée,Moyenne,2025-08,2025
2025-08-27,16H54min,GDR1510,Electricité,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-27,10H28min,GDR1507,MP,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-27,16H18min,GDR1509,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-27,8H13min,GDR1516,Groupe électrogène,Fuite carburant,Critique,Urgente,2025-08,2025
2025-08-27,10H42min,GDR1513,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-27,10H16min,GDR1504,MP 01,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-27,6H41min,GDR1513,Duplex GPLc,Electrovanne HS,Critique,Urgente,2025-08,2025
2025-08-27,13H26min,GDR1507,MP,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-27,10H40min,PVA AGOUDJIL,Simplex SP,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-27,15H12min,GDR1505,MP,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-27,8H21min,GDR1517,Duplex GO,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-27,8H16min,GDR1504,Bâtiments et Pistes,Anomalie technique,Modérée,Moyenne,2025-08,2025
2025-08-27,13H26min,GDR1504,MP 02,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-27,,GDR1507,MP 01,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-27,7H29min,GDR1512,Cuve Carburants,Anomalie technique,Modérée,Moyenne,2025-08,2025
2025-08-27,11H22min,GDR1517,MP,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-27,5H01min,CENTRE 215K CONVERTION GPLc,Simplex GO,Anomalie technique,Mineure,Basse,2025-08,2025
2025-08-27,12H44min,GDR3523,Réseau Mécanique,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-27,16H53min,GDR1506,MP,Compteur défectueux,Modérée,Moyenne,2025-08,2025
2025-08-27,17H57min,PVA SARL TADMAIT,MP 01,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-27,14H24min,GDR1512,MP 02,Fuite carburant,Critique,Urgente,2025-08,2025
2025-08-27,7H05min,GDR1504,MP,Tuyauterie défectueuse,Modérée,Moyenne,2025-08,2025
2025-08-27,9H16min,GDR1504,Duplex GO,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-28,12H42min,GDR1510,Groupe électrogène,Anomalie technique,Modérée,Moyenne,2025-08,2025
2025-08-28,15H44min,GDR1502,MP,Anomalie technique,Modérée,Moyenne,2025-08,2025
2025-08-28,13H04min,GDR1503,MP,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-28,10H08min,GDR1510,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-28,13H44min,GDR1513,R Eau Sanitaire,Eau dans cuve,Modérée,Urgente,2025-08,2025
2025-08-28,15H39min,GDR3523,Duplex GO,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-28,10H51min,GDR1504,MP 02,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-28,12H02min,GDR1505,Cuve GPLc,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-28,12H22min,GDR1507,Duplex GO,Eau dans cuve,Modérée,Urgente,2025-08,2025
2025-08-28,7H01min,GDR3522,Cuve Carburants,Anomalie technique,Modérée,Moyenne,2025-08,2025
2025-08-28,17H25min,GL SAADI,MP 01,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-28,19H04min,GDR1507,Bâtiments et Pistes,Problème électrique,Mineure,Moyenne,2025-08,2025
2025-08-28,15H25min,PVA TIZI-VERT Illoula,Bâtiments et Pistes,Problème électrique,Mineure,Moyenne,2025-08,2025
2025-08-28,17H59min,GDR3522,Simplex GO,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-28,6H50min,GDR1502,MP 01,Contrôle débit,Mineure,Basse,2025-08,2025
2025-08-28,10H24min,PVA BOUDAOUD,MP 01,Pistolet HS,Mineure,Basse,2025-08,2025
2025-08-28,14H46min,GDR1512,Simplex GPLc,Compteur défectueux,Modérée,Urgente,2025-08,2025
2025-08-28,9H05min,GDR1502,Duplex GPLc,Pistolet HS,Modérée,Urgente,2025-08,2025
2025-08-28,19H00min,GDR1512,MP,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-28,8H38min,GDR1515,MP 01,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-28,,GDR1506,MP,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-28,,GDR1510,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-28,12H01min,PVA KACI,Duplex GPLc,Fuite carburant,Critique,Urgente,2025-08,2025
2025-08-28,9H10min,GDR1513,Cuve GPLc,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-28,10H56min,GDR1517,Duplex GO,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-28,8H24min,GDR1504,MP 01,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-28,18H26min,GDR1507,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-28,13H16min,GL ABDENOURI,Duplex GO,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-28,10H08min,Centre  LP 215G,MP 01,Fuite carburant,Modérée,Moyenne,2025-08,2025
2025-08-28,7H47min,GDR1513,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-28,8H34min,GDR3522,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-28,13H44min,GDR3522,MP 01,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-28,,GDR1512,MP 02,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-28,12H21min,GDR1507,VVF P.Immergée,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-28,,GL ABDENOURI,Electricité,Eau dans cuve,Modérée,Moyenne,2025-08,2025
2025-08-28,9H57min,PVA CHABANE,MP,Contrôle débit,Mineure,Basse,2025-08,2025
2025-08-28,15H20min,GDR1516,Duplex GO,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-28,13H40min,GDR1518,Duplex GO,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-28,18H24min,GDR1510,Bâtiments et Pistes,Problème électrique,Mineure,Moyenne,2025-08,2025
2025-08-28,7H51min,GDR1504,MP,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-29,8H22min,GDR1504,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2025-08,2025
2025-08-29,8H33min,GL SAADI,Duplex GO,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-29,11H16min,GDR1518,Cuve GPLc,Fuite carburant,Critique,Urgente,2025-08,2025
2025-08-29,16H24min,GDR1513,MP,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-29,10H22min,GDR1512,Electricité,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-29,10H59min,GDR1501,MP,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-29,12H20min,Centre  LP 215G,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-29,8H25min,GDR1515,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-29,10H56min,GDR1512,Duplex GO,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-29,15H28min,GDR1504,Simplex GO,Fuite carburant,Critique,Urgente,2025-08,2025
2025-08-29,15H38min,GDR3522,Cuve Carburants,Anomalie technique,Modérée,Urgente,2025-08,2025
2025-08-30,10H55min,GDR1503,MP,Fuite carburant,Modérée,Urgente,2025-08,2025
2025-08-30,16H20min,GDR1512,Duplex GPLc,Tuyauterie défectueuse,Modérée,Urgente,2025-08,2025
2025-08-30,15H14min,GDP1501,Simplex SP,Contrôle débit,Modérée,Moyenne,2025-08,2025
2025-08-30,,GDR1507,Cuve GPLc,Anomalie technique,Critique,Urgente,2025-08,2025
2025-08-30,14H42min,GDR1518,Fosse Septique et Récupération des Huiles Usagée,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-30,15H30min,GDR1503,Duplex GO,Fuite carburant,Critique,Urgente,2025-08,2025
2025-08-30,11H27min,GDR1504,MP,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-30,12H05min,GDR1512,Duplex GO,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-30,14H23min,GDR3523,TGBT,Problème électrique,Mineure,Moyenne,2025-08,2025
2025-08-30,16H30min,GDR1506,Duplex GO,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-30,7H30min,GDR3523,MP,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-30,,GDR1502,MP,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-30,14H36min,GDR3522,Cuve Carburants,Anomalie technique,Critique,Urgente,2025-08,2025
2025-08-30,14H03min,GDR1513,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-08,2025
2025-08-30,17H08min,GDR1513,Duplex GPLc,Fuite carburant,Critique,Urgente,2025-08,2025
2025-08-30,12H37min,GDR1513,MP,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-31,19H05min,GDR3522,Duplex GO,Pistolet HS,Modérée,Urgente,2025-08,2025
2025-08-31,,GDR1510,RIA,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-31,6H11min,GDR1502,Groupe électrogène,Eau dans cuve,Modérée,Urgente,2025-08,2025
2025-08-31,15H15min,CENTRE 215K CONVERTION GPLc,Duplex GO,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-31,20H32min,GDR1512,Simplex SP 02,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-31,11H30min,GDR3522,Cuve Carburants,Blocage mécanique,Critique,Urgente,2025-08,2025
2025-08-31,12H16min,GDR3523,Groupe électrogène,Anomalie technique,Modérée,Urgente,2025-08,2025
2025-08-31,17H25min,GDR1505,VVF P.Immergée,Pistolet HS,Mineure,Moyenne,2025-08,2025
2025-08-31,19H20min,GDR1516,MP,Contrôle débit,Modérée,Urgente,2025-08,2025
2025-08-31,18H08min,GDR1506,Groupe électrogène,Batterie HS,Mineure,Urgente,2025-08,2025
2025-08-31,11H44min,GDR1507,Duplex GPLc,Anomalie technique,Critique,Urgente,2025-08,2025
2025-08-31,18H40min,GDR3522,Cuve Carburants,Anomalie technique,Modérée,Urgente,2025-08,2025
2025-08-31,13H04min,GDR1518,VVF P.Immergée,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-31,17H53min,GDR1507,Duplex GO,Contrôle débit,Mineure,Moyenne,2025-08,2025
2025-08-31,16H10min,GDR3523,VVF P.Immergée,Anomalie technique,Mineure,Moyenne,2025-08,2025
2025-08-31,10H32min,GDR1507,MP 02,Pistolet HS,Modérée,Moyenne,2025-08,2025
2025-08-31,13H49min,GDR1502,Simplex SP,Anomalie technique,Modérée,Urgente,2025-08,2025
